country_id,country,world_region,year,income_groups,income_per_person,life_expectancy
bdi,Burundi,sub_saharan_africa,2007,low_income,748,55.4
bdi,Burundi,sub_saharan_africa,2008,low_income,759,56.3
bdi,Burundi,sub_saharan_africa,2009,low_income,760,57.1
bdi,Burundi,sub_saharan_africa,2010,low_income,764,57.7
bdi,Burundi,sub_saharan_africa,2011,low_income,772,58.2
bdi,Burundi,sub_saharan_africa,2012,low_income,779,58.8
bdi,Burundi,sub_saharan_africa,2013,low_income,791,59.2
bdi,Burundi,sub_saharan_africa,2014,low_income,803,59.6
bdi,Burundi,sub_saharan_africa,2015,low_income,749,60
bdi,Burundi,sub_saharan_africa,2016,low_income,721,60.4
bdi,Burundi,sub_saharan_africa,2017,low_income,705,60.8
bdi,Burundi,sub_saharan_africa,2018,low_income,691,61.1
bel,Belgium,europe_central_asia,1950,high_income,10300,66.3
bel,Belgium,europe_central_asia,1951,high_income,10800,66.8
bel,Belgium,europe_central_asia,1952,high_income,10700,68
bel,Belgium,europe_central_asia,1953,high_income,11000,68.3
bel,Belgium,europe_central_asia,1954,high_income,11400,68.6
bel,Belgium,europe_central_asia,1955,high_income,11700,68.6
bel,Belgium,europe_central_asia,1956,high_income,12000,68.8
bel,Belgium,europe_central_asia,1957,high_income,12200,69.2
bel,Belgium,europe_central_asia,1958,high_income,11900,69.9
bel,Belgium,europe_central_asia,1959,high_income,12100,70.3
bel,Belgium,europe_central_asia,1960,high_income,12600,69.6
bel,Belgium,europe_central_asia,1961,high_income,13100,70.5
bel,Belgium,europe_central_asia,1962,high_income,13700,70.2
bel,Belgium,europe_central_asia,1963,high_income,14100,70
bel,Belgium,europe_central_asia,1964,high_income,15000,70.7
bel,Belgium,europe_central_asia,1965,high_income,15300,70.6
bel,Belgium,europe_central_asia,1966,high_income,15700,70.6
bel,Belgium,europe_central_asia,1967,high_income,16200,70.9
bel,Belgium,europe_central_asia,1968,high_income,16800,70.6
bel,Belgium,europe_central_asia,1969,high_income,17800,70.7
bel,Belgium,europe_central_asia,1970,high_income,18900,71
bel,Belgium,europe_central_asia,1971,high_income,19500,71.1
bel,Belgium,europe_central_asia,1972,high_income,20500,71.3
bel,Belgium,europe_central_asia,1973,high_income,21600,71.6
bel,Belgium,europe_central_asia,1974,high_income,22500,71.8
bel,Belgium,europe_central_asia,1975,high_income,22100,72
bel,Belgium,europe_central_asia,1976,high_income,23400,72.3
bel,Belgium,europe_central_asia,1977,high_income,23500,72.6
bel,Belgium,europe_central_asia,1978,high_income,24100,72.8
bel,Belgium,europe_central_asia,1979,high_income,24700,73.1
bel,Belgium,europe_central_asia,1980,high_income,25800,73.2
bel,Belgium,europe_central_asia,1981,high_income,25400,73.5
bel,Belgium,europe_central_asia,1982,high_income,25800,73.7
bel,Belgium,europe_central_asia,1983,high_income,25800,73.8
bel,Belgium,europe_central_asia,1984,high_income,26500,74.2
bel,Belgium,europe_central_asia,1985,high_income,26700,74.5
bel,Belgium,europe_central_asia,1986,high_income,27100,74.8
bel,Belgium,europe_central_asia,1987,high_income,27700,75.2
bel,Belgium,europe_central_asia,1988,high_income,29000,75.5
bel,Belgium,europe_central_asia,1989,high_income,29900,75.7
bel,Belgium,europe_central_asia,1990,high_income,30700,76
bel,Belgium,europe_central_asia,1991,high_income,31100,76.1
bel,Belgium,europe_central_asia,1992,high_income,31500,76.4
bel,Belgium,europe_central_asia,1993,high_income,31100,76.4
bel,Belgium,europe_central_asia,1994,high_income,32000,76.7
bel,Belgium,europe_central_asia,1995,high_income,32700,76.9
bel,Belgium,europe_central_asia,1996,high_income,33100,77.1
bel,Belgium,europe_central_asia,1997,high_income,34300,77.3
bel,Belgium,europe_central_asia,1998,high_income,34900,77.5
bel,Belgium,europe_central_asia,1999,high_income,36000,77.6
bel,Belgium,europe_central_asia,2000,high_income,37300,77.8
bel,Belgium,europe_central_asia,2001,high_income,37400,78
bel,Belgium,europe_central_asia,2002,high_income,37900,78.2
bel,Belgium,europe_central_asia,2003,high_income,38100,78.5
bel,Belgium,europe_central_asia,2004,high_income,39300,78.8
bel,Belgium,europe_central_asia,2005,high_income,39900,79.1
bel,Belgium,europe_central_asia,2006,high_income,40600,79.4
bel,Belgium,europe_central_asia,2007,high_income,41700,79.5
bel,Belgium,europe_central_asia,2008,high_income,41700,79.6
bel,Belgium,europe_central_asia,2009,high_income,40400,79.8
bel,Belgium,europe_central_asia,2010,high_income,41100,80
bel,Belgium,europe_central_asia,2011,high_income,41200,80.2
bel,Belgium,europe_central_asia,2012,high_income,41000,80.3
bel,Belgium,europe_central_asia,2013,high_income,40800,80.5
bel,Belgium,europe_central_asia,2014,high_income,41400,80.9
bel,Belgium,europe_central_asia,2015,high_income,41700,80.9
bel,Belgium,europe_central_asia,2016,high_income,41900,80.9
bel,Belgium,europe_central_asia,2017,high_income,42400,81.1
bel,Belgium,europe_central_asia,2018,high_income,42800,81.2
ben,Benin,sub_saharan_africa,1950,low_income,1290,35.7
ben,Benin,sub_saharan_africa,1951,low_income,1270,36
ben,Benin,sub_saharan_africa,1952,low_income,1250,36.6
ben,Benin,sub_saharan_africa,1953,low_income,1190,37.2
ben,Benin,sub_saharan_africa,1954,low_income,1200,37.8
ben,Benin,sub_saharan_africa,1955,low_income,1180,38.3
ben,Benin,sub_saharan_africa,1956,low_income,1160,38.9
ben,Benin,sub_saharan_africa,1957,low_income,1140,39.5
ben,Benin,sub_saharan_africa,1958,low_income,1160,40
ben,Benin,sub_saharan_africa,1959,low_income,1180,40.5
ben,Benin,sub_saharan_africa,1960,low_income,1190,41.1
ben,Benin,sub_saharan_africa,1961,low_income,1200,41.6
ben,Benin,sub_saharan_africa,1962,low_income,1130,42.2
ben,Benin,sub_saharan_africa,1963,low_income,1160,42.8
ben,Benin,sub_saharan_africa,1964,low_income,1210,43.3
ben,Benin,sub_saharan_africa,1965,low_income,1250,43.9
ben,Benin,sub_saharan_africa,1966,low_income,1270,44.6
ben,Benin,sub_saharan_africa,1967,low_income,1250,45.2
ben,Benin,sub_saharan_africa,1968,low_income,1270,45.9
ben,Benin,sub_saharan_africa,1969,low_income,1270,46.5
ben,Benin,sub_saharan_africa,1970,low_income,1270,47.2
ben,Benin,sub_saharan_africa,1971,low_income,1250,47.6
ben,Benin,sub_saharan_africa,1972,low_income,1320,48.2
ben,Benin,sub_saharan_africa,1973,low_income,1320,48.7
ben,Benin,sub_saharan_africa,1974,low_income,1190,49.2
ben,Benin,sub_saharan_africa,1975,low_income,1210,49.6
ben,Benin,sub_saharan_africa,1976,low_income,1230,50
ben,Benin,sub_saharan_africa,1977,low_income,1260,50.3
ben,Benin,sub_saharan_africa,1978,low_income,1270,50.7
ben,Benin,sub_saharan_africa,1979,low_income,1330,51.1
ben,Benin,sub_saharan_africa,1980,low_income,1420,51.5
ben,Benin,sub_saharan_africa,1981,low_income,1470,52
ben,Benin,sub_saharan_africa,1982,low_income,1580,52.5
ben,Benin,sub_saharan_africa,1983,low_income,1470,53
ben,Benin,sub_saharan_africa,1984,low_income,1550,53.3
ben,Benin,sub_saharan_africa,1985,low_income,1610,53.7
ben,Benin,sub_saharan_africa,1986,low_income,1600,54.3
ben,Benin,sub_saharan_africa,1987,low_income,1530,54.8
ben,Benin,sub_saharan_africa,1988,low_income,1530,55.2
ben,Benin,sub_saharan_africa,1989,low_income,1450,55.3
ben,Benin,sub_saharan_africa,1990,low_income,1460,55.5
ben,Benin,sub_saharan_africa,1991,low_income,1470,55.6
ben,Benin,sub_saharan_africa,1992,low_income,1470,56
ben,Benin,sub_saharan_africa,1993,low_income,1500,56.4
ben,Benin,sub_saharan_africa,1994,low_income,1480,56.4
ben,Benin,sub_saharan_africa,1995,low_income,1520,56.5
ben,Benin,sub_saharan_africa,1996,low_income,1530,56.4
ben,Benin,sub_saharan_africa,1997,low_income,1570,56.9
ben,Benin,sub_saharan_africa,1998,low_income,1590,57.1
ben,Benin,sub_saharan_africa,1999,low_income,1620,57.3
ben,Benin,sub_saharan_africa,2000,low_income,1670,57.6
ben,Benin,sub_saharan_africa,2001,low_income,1700,57.8
ben,Benin,sub_saharan_africa,2002,low_income,1730,58.2
ben,Benin,sub_saharan_africa,2003,low_income,1740,58.6
ben,Benin,sub_saharan_africa,2004,low_income,1760,59
ben,Benin,sub_saharan_africa,2005,low_income,1740,59.5
ben,Benin,sub_saharan_africa,2006,low_income,1750,59.9
ben,Benin,sub_saharan_africa,2007,low_income,1810,60.3
ben,Benin,sub_saharan_africa,2008,low_income,1840,60.8
ben,Benin,sub_saharan_africa,2009,low_income,1830,61.4
ben,Benin,sub_saharan_africa,2010,low_income,1820,61.8
ben,Benin,sub_saharan_africa,2011,low_income,1820,62.2
ben,Benin,sub_saharan_africa,2012,low_income,1860,62.6
ben,Benin,sub_saharan_africa,2013,low_income,1940,63
ben,Benin,sub_saharan_africa,2014,low_income,2000,63.4
ben,Benin,sub_saharan_africa,2015,low_income,1990,63.9
ben,Benin,sub_saharan_africa,2016,low_income,2010,64.4
ben,Benin,sub_saharan_africa,2017,low_income,2080,64.7
ben,Benin,sub_saharan_africa,2018,low_income,2170,65
bfa,Burkina Faso,sub_saharan_africa,1950,low_income,524,33.2
bfa,Burkina Faso,sub_saharan_africa,1951,low_income,537,33.5
bfa,Burkina Faso,sub_saharan_africa,1952,low_income,550,34.1
bfa,Burkina Faso,sub_saharan_africa,1953,low_income,563,34.7
bfa,Burkina Faso,sub_saharan_africa,1954,low_income,576,35.3
bfa,Burkina Faso,sub_saharan_africa,1955,low_income,590,35.8
bfa,Burkina Faso,sub_saharan_africa,1956,low_income,605,36.4
bfa,Burkina Faso,sub_saharan_africa,1957,low_income,619,36.9
bfa,Burkina Faso,sub_saharan_africa,1958,low_income,634,37.5
bfa,Burkina Faso,sub_saharan_africa,1959,low_income,649,38.1
bfa,Burkina Faso,sub_saharan_africa,1960,low_income,659,38.6
bfa,Burkina Faso,sub_saharan_africa,1961,low_income,681,39.2
bfa,Burkina Faso,sub_saharan_africa,1962,low_income,717,39.8
bfa,Burkina Faso,sub_saharan_africa,1963,low_income,702,40.4
bfa,Burkina Faso,sub_saharan_africa,1964,low_income,711,40.9
bfa,Burkina Faso,sub_saharan_africa,1965,low_income,731,41.5
bfa,Burkina Faso,sub_saharan_africa,1966,low_income,726,42.1
bfa,Burkina Faso,sub_saharan_africa,1967,low_income,781,42.7
bfa,Burkina Faso,sub_saharan_africa,1968,low_income,794,43.3
bfa,Burkina Faso,sub_saharan_africa,1969,low_income,799,43.8
bfa,Burkina Faso,sub_saharan_africa,1970,low_income,790,44.4
bfa,Burkina Faso,sub_saharan_africa,1971,low_income,810,44.5
bfa,Burkina Faso,sub_saharan_africa,1972,low_income,830,45
bfa,Burkina Faso,sub_saharan_africa,1973,low_income,774,45.3
bfa,Burkina Faso,sub_saharan_africa,1974,low_income,747,45.7
bfa,Burkina Faso,sub_saharan_africa,1975,low_income,703,46.1
bfa,Burkina Faso,sub_saharan_africa,1976,low_income,683,46.4
bfa,Burkina Faso,sub_saharan_africa,1977,low_income,714,46.8
bfa,Burkina Faso,sub_saharan_africa,1978,low_income,778,47.3
bfa,Burkina Faso,sub_saharan_africa,1979,low_income,766,47.8
bfa,Burkina Faso,sub_saharan_africa,1980,low_income,759,48.2
bfa,Burkina Faso,sub_saharan_africa,1981,low_income,771,48.6
bfa,Burkina Faso,sub_saharan_africa,1982,low_income,767,49
bfa,Burkina Faso,sub_saharan_africa,1983,low_income,738,49.2
bfa,Burkina Faso,sub_saharan_africa,1984,low_income,729,49.6
bfa,Burkina Faso,sub_saharan_africa,1985,low_income,801,50.1
bfa,Burkina Faso,sub_saharan_africa,1986,low_income,900,50.3
bfa,Burkina Faso,sub_saharan_africa,1987,low_income,857,50.3
bfa,Burkina Faso,sub_saharan_africa,1988,low_income,898,50.2
bfa,Burkina Faso,sub_saharan_africa,1989,low_income,858,50.6
bfa,Burkina Faso,sub_saharan_africa,1990,low_income,821,50.6
bfa,Burkina Faso,sub_saharan_africa,1991,low_income,872,50.7
bfa,Burkina Faso,sub_saharan_africa,1992,low_income,851,50.6
bfa,Burkina Faso,sub_saharan_africa,1993,low_income,857,50.7
bfa,Burkina Faso,sub_saharan_africa,1994,low_income,845,50.7
bfa,Burkina Faso,sub_saharan_africa,1995,low_income,869,50.7
bfa,Burkina Faso,sub_saharan_africa,1996,low_income,938,50.4
bfa,Burkina Faso,sub_saharan_africa,1997,low_income,970,50.9
bfa,Burkina Faso,sub_saharan_africa,1998,low_income,1010,51.4
bfa,Burkina Faso,sub_saharan_africa,1999,low_income,1060,51.8
bfa,Burkina Faso,sub_saharan_africa,2000,low_income,1050,52.2
bfa,Burkina Faso,sub_saharan_africa,2001,low_income,1080,52.6
bfa,Burkina Faso,sub_saharan_africa,2002,low_income,1100,53.1
bfa,Burkina Faso,sub_saharan_africa,2003,low_income,1150,53.8
bfa,Burkina Faso,sub_saharan_africa,2004,low_income,1170,54.4
bfa,Burkina Faso,sub_saharan_africa,2005,low_income,1230,55.1
bfa,Burkina Faso,sub_saharan_africa,2006,low_income,1270,55.6
bfa,Burkina Faso,sub_saharan_africa,2007,low_income,1300,56.2
bfa,Burkina Faso,sub_saharan_africa,2008,low_income,1360,56.9
bfa,Burkina Faso,sub_saharan_africa,2009,low_income,1350,57.4
bfa,Burkina Faso,sub_saharan_africa,2010,low_income,1430,57.9
bfa,Burkina Faso,sub_saharan_africa,2011,low_income,1470,58.4
bfa,Burkina Faso,sub_saharan_africa,2012,low_income,1520,58.9
bfa,Burkina Faso,sub_saharan_africa,2013,low_income,1520,59.4
bfa,Burkina Faso,sub_saharan_africa,2014,low_income,1540,59.8
bfa,Burkina Faso,sub_saharan_africa,2015,low_income,1550,60.3
bfa,Burkina Faso,sub_saharan_africa,2016,low_income,1600,60.8
bfa,Burkina Faso,sub_saharan_africa,2017,low_income,1650,61.2
bfa,Burkina Faso,sub_saharan_africa,2018,low_income,1710,61.6
bgd,Bangladesh,south_asia,1950,low_income,1030,40.3
bgd,Bangladesh,south_asia,1951,low_income,1040,40.4
bgd,Bangladesh,south_asia,1952,low_income,1050,40.7
bgd,Bangladesh,south_asia,1953,low_income,1050,41
bgd,Bangladesh,south_asia,1954,low_income,1050,41.3
bgd,Bangladesh,south_asia,1955,low_income,977,41.7
bgd,Bangladesh,south_asia,1956,low_income,1060,42
bgd,Bangladesh,south_asia,1957,low_income,1020,42.5
bgd,Bangladesh,south_asia,1958,low_income,985,42.9
bgd,Bangladesh,south_asia,1959,low_income,1020,43.3
bgd,Bangladesh,south_asia,1960,low_income,1060,43.8
bgd,Bangladesh,south_asia,1961,low_income,1090,44.3
bgd,Bangladesh,south_asia,1962,low_income,1070,44.9
bgd,Bangladesh,south_asia,1963,low_income,1160,45.3
bgd,Bangladesh,south_asia,1964,low_income,1150,45.8
bgd,Bangladesh,south_asia,1965,low_income,1190,46.1
bgd,Bangladesh,south_asia,1966,low_income,1180,46.1
bgd,Bangladesh,south_asia,1967,low_income,1130,45.9
bgd,Bangladesh,south_asia,1968,low_income,1210,45.4
bgd,Bangladesh,south_asia,1969,low_income,1210,44.7
bgd,Bangladesh,south_asia,1970,low_income,1240,44
bgd,Bangladesh,south_asia,1971,low_income,1150,44.4
bgd,Bangladesh,south_asia,1972,low_income,994,52.1
bgd,Bangladesh,south_asia,1973,low_income,979,52.1
bgd,Bangladesh,south_asia,1974,low_income,1080,51.5
bgd,Bangladesh,south_asia,1975,low_income,1050,52.4
bgd,Bangladesh,south_asia,1976,low_income,1070,52.6
bgd,Bangladesh,south_asia,1977,low_income,1050,52.8
bgd,Bangladesh,south_asia,1978,low_income,1090,53.1
bgd,Bangladesh,south_asia,1979,low_income,1110,53.5
bgd,Bangladesh,south_asia,1980,low_income,1090,53.8
bgd,Bangladesh,south_asia,1981,low_income,1100,54.1
bgd,Bangladesh,south_asia,1982,low_income,1080,54.4
bgd,Bangladesh,south_asia,1983,low_income,1110,54.8
bgd,Bangladesh,south_asia,1984,low_income,1140,55.3
bgd,Bangladesh,south_asia,1985,low_income,1150,55.3
bgd,Bangladesh,south_asia,1986,low_income,1180,56.2
bgd,Bangladesh,south_asia,1987,low_income,1210,56.7
bgd,Bangladesh,south_asia,1988,low_income,1220,57.1
bgd,Bangladesh,south_asia,1989,low_income,1230,58
bgd,Bangladesh,south_asia,1990,low_income,1290,58.1
bgd,Bangladesh,south_asia,1991,low_income,1300,56.5
bgd,Bangladesh,south_asia,1992,low_income,1340,59.8
bgd,Bangladesh,south_asia,1993,low_income,1370,60.5
bgd,Bangladesh,south_asia,1994,low_income,1400,61.3
bgd,Bangladesh,south_asia,1995,low_income,1440,61.7
bgd,Bangladesh,south_asia,1996,low_income,1470,62.6
bgd,Bangladesh,south_asia,1997,low_income,1510,63.5
bgd,Bangladesh,south_asia,1998,low_income,1550,64.3
bgd,Bangladesh,south_asia,1999,low_income,1590,65.2
bgd,Bangladesh,south_asia,2000,low_income,1640,65.5
bgd,Bangladesh,south_asia,2001,low_income,1690,66
bgd,Bangladesh,south_asia,2002,low_income,1730,66.5
bgd,Bangladesh,south_asia,2003,low_income,1780,67.1
bgd,Bangladesh,south_asia,2004,low_income,1840,67.6
bgd,Bangladesh,south_asia,2005,low_income,1930,68
bgd,Bangladesh,south_asia,2006,low_income,2030,68.5
bgd,Bangladesh,south_asia,2007,low_income,2150,68.9
bgd,Bangladesh,south_asia,2008,low_income,2250,69.5
bgd,Bangladesh,south_asia,2009,low_income,2340,70.1
bgd,Bangladesh,south_asia,2010,low_income,2440,70.4
bgd,Bangladesh,south_asia,2011,low_income,2570,71
bgd,Bangladesh,south_asia,2012,low_income,2710,71.3
bgd,Bangladesh,south_asia,2013,low_income,2840,71.6
bgd,Bangladesh,south_asia,2014,low_income,2970,72
bgd,Bangladesh,south_asia,2015,low_income,3130,72.4
bgd,Bangladesh,south_asia,2016,low_income,3320,72.8
bgd,Bangladesh,south_asia,2017,low_income,3520,73.1
bgd,Bangladesh,south_asia,2018,low_income,3720,73.4
bgr,Bulgaria,europe_central_asia,1950,upper_middle_income,2760,61.2
bgr,Bulgaria,europe_central_asia,1951,upper_middle_income,3320,60.5
bgr,Bulgaria,europe_central_asia,1952,upper_middle_income,3160,59.5
bgr,Bulgaria,europe_central_asia,1953,upper_middle_income,3480,64
bgr,Bulgaria,europe_central_asia,1954,upper_middle_income,3380,64.2
bgr,Bulgaria,europe_central_asia,1955,upper_middle_income,3580,64.6
bgr,Bulgaria,europe_central_asia,1956,upper_middle_income,3550,65
bgr,Bulgaria,europe_central_asia,1957,upper_middle_income,3890,66.4
bgr,Bulgaria,europe_central_asia,1958,upper_middle_income,4180,68.5
bgr,Bulgaria,europe_central_asia,1959,upper_middle_income,4480,66.4
bgr,Bulgaria,europe_central_asia,1960,upper_middle_income,4860,69
bgr,Bulgaria,europe_central_asia,1961,upper_middle_income,5120,70
bgr,Bulgaria,europe_central_asia,1962,upper_middle_income,5490,69.3
bgr,Bulgaria,europe_central_asia,1963,upper_middle_income,5700,70.1
bgr,Bulgaria,europe_central_asia,1964,upper_middle_income,6100,70.9
bgr,Bulgaria,europe_central_asia,1965,upper_middle_income,6420,71.1
bgr,Bulgaria,europe_central_asia,1966,upper_middle_income,6870,71
bgr,Bulgaria,europe_central_asia,1967,upper_middle_income,7200,70.2
bgr,Bulgaria,europe_central_asia,1968,upper_middle_income,7280,71
bgr,Bulgaria,europe_central_asia,1969,upper_middle_income,7570,70.2
bgr,Bulgaria,europe_central_asia,1970,upper_middle_income,7950,71
bgr,Bulgaria,europe_central_asia,1971,upper_middle_income,8160,71
bgr,Bulgaria,europe_central_asia,1972,upper_middle_income,8510,71
bgr,Bulgaria,europe_central_asia,1973,upper_middle_income,8800,71.2
bgr,Bulgaria,europe_central_asia,1974,upper_middle_income,9010,71.2
bgr,Bulgaria,europe_central_asia,1975,upper_middle_income,9710,71.3
bgr,Bulgaria,europe_central_asia,1976,upper_middle_income,9960,71.3
bgr,Bulgaria,europe_central_asia,1977,upper_middle_income,9810,71.1
bgr,Bulgaria,europe_central_asia,1978,upper_middle_income,10000,71.2
bgr,Bulgaria,europe_central_asia,1979,upper_middle_income,10400,71.3
bgr,Bulgaria,europe_central_asia,1980,upper_middle_income,10100,71.3
bgr,Bulgaria,europe_central_asia,1981,upper_middle_income,10300,71.4
bgr,Bulgaria,europe_central_asia,1982,upper_middle_income,10600,71.3
bgr,Bulgaria,europe_central_asia,1983,upper_middle_income,10400,71.4
bgr,Bulgaria,europe_central_asia,1984,upper_middle_income,10700,71.4
bgr,Bulgaria,europe_central_asia,1985,upper_middle_income,10400,71.3
bgr,Bulgaria,europe_central_asia,1986,upper_middle_income,10600,71.5
bgr,Bulgaria,europe_central_asia,1987,upper_middle_income,10600,71.5
bgr,Bulgaria,europe_central_asia,1988,upper_middle_income,10500,71.6
bgr,Bulgaria,europe_central_asia,1989,upper_middle_income,10300,71.6
bgr,Bulgaria,europe_central_asia,1990,upper_middle_income,9300,71.5
bgr,Bulgaria,europe_central_asia,1991,upper_middle_income,8600,71.3
bgr,Bulgaria,europe_central_asia,1992,upper_middle_income,8060,71.3
bgr,Bulgaria,europe_central_asia,1993,upper_middle_income,8000,71.2
bgr,Bulgaria,europe_central_asia,1994,upper_middle_income,8180,70.9
bgr,Bulgaria,europe_central_asia,1995,upper_middle_income,8450,71
bgr,Bulgaria,europe_central_asia,1996,upper_middle_income,8630,70.9
bgr,Bulgaria,europe_central_asia,1997,upper_middle_income,8580,70.6
bgr,Bulgaria,europe_central_asia,1998,upper_middle_income,8940,71.1
bgr,Bulgaria,europe_central_asia,1999,upper_middle_income,8490,71.5
bgr,Bulgaria,europe_central_asia,2000,upper_middle_income,8960,71.8
bgr,Bulgaria,europe_central_asia,2001,upper_middle_income,9530,72
bgr,Bulgaria,europe_central_asia,2002,upper_middle_income,10300,72.3
bgr,Bulgaria,europe_central_asia,2003,upper_middle_income,10900,72.5
bgr,Bulgaria,europe_central_asia,2004,upper_middle_income,11700,72.6
bgr,Bulgaria,europe_central_asia,2005,upper_middle_income,12700,72.7
bgr,Bulgaria,europe_central_asia,2006,upper_middle_income,13600,72.8
bgr,Bulgaria,europe_central_asia,2007,upper_middle_income,14800,73.1
bgr,Bulgaria,europe_central_asia,2008,upper_middle_income,15700,73.3
bgr,Bulgaria,europe_central_asia,2009,upper_middle_income,15200,73.6
bgr,Bulgaria,europe_central_asia,2010,upper_middle_income,15300,73.9
bgr,Bulgaria,europe_central_asia,2011,upper_middle_income,15700,74.3
bgr,Bulgaria,europe_central_asia,2012,upper_middle_income,15800,74.7
bgr,Bulgaria,europe_central_asia,2013,upper_middle_income,16000,74.9
bgr,Bulgaria,europe_central_asia,2014,upper_middle_income,16300,75
bgr,Bulgaria,europe_central_asia,2015,upper_middle_income,17000,75
bgr,Bulgaria,europe_central_asia,2016,upper_middle_income,17700,75.1
bgr,Bulgaria,europe_central_asia,2017,upper_middle_income,18300,75.2
bgr,Bulgaria,europe_central_asia,2018,upper_middle_income,18900,75.3
bhr,Bahrain,middle_east_north_africa,1950,high_income,16000,41.8
bhr,Bahrain,middle_east_north_africa,1951,high_income,16700,42.3
bhr,Bahrain,middle_east_north_africa,1952,high_income,17400,43.2
bhr,Bahrain,middle_east_north_africa,1953,high_income,18200,44.1
bhr,Bahrain,middle_east_north_africa,1954,high_income,18900,45.2
bhr,Bahrain,middle_east_north_africa,1955,high_income,19600,46.3
bhr,Bahrain,middle_east_north_africa,1956,high_income,20300,47.5
bhr,Bahrain,middle_east_north_africa,1957,high_income,21000,48.8
bhr,Bahrain,middle_east_north_africa,1958,high_income,21600,50.1
bhr,Bahrain,middle_east_north_africa,1959,high_income,22100,51.4
bhr,Bahrain,middle_east_north_africa,1960,high_income,22600,52.8
bhr,Bahrain,middle_east_north_africa,1961,high_income,23000,54.2
bhr,Bahrain,middle_east_north_africa,1962,high_income,23500,55.6
bhr,Bahrain,middle_east_north_africa,1963,high_income,24100,57
bhr,Bahrain,middle_east_north_africa,1964,high_income,24800,58.3
bhr,Bahrain,middle_east_north_africa,1965,high_income,25800,59.5
bhr,Bahrain,middle_east_north_africa,1966,high_income,26700,60.7
bhr,Bahrain,middle_east_north_africa,1967,high_income,27800,61.8
bhr,Bahrain,middle_east_north_africa,1968,high_income,28900,62.9
bhr,Bahrain,middle_east_north_africa,1969,high_income,30100,63.8
bhr,Bahrain,middle_east_north_africa,1970,high_income,31400,64.8
bhr,Bahrain,middle_east_north_africa,1971,high_income,31200,65.4
bhr,Bahrain,middle_east_north_africa,1972,high_income,34000,66
bhr,Bahrain,middle_east_north_africa,1973,high_income,35800,66.7
bhr,Bahrain,middle_east_north_africa,1974,high_income,36600,67.3
bhr,Bahrain,middle_east_north_africa,1975,high_income,33700,67.8
bhr,Bahrain,middle_east_north_africa,1976,high_income,41200,68.4
bhr,Bahrain,middle_east_north_africa,1977,high_income,40800,68.9
bhr,Bahrain,middle_east_north_africa,1978,high_income,36800,69.4
bhr,Bahrain,middle_east_north_africa,1979,high_income,40500,69.9
bhr,Bahrain,middle_east_north_africa,1980,high_income,45200,70.4
bhr,Bahrain,middle_east_north_africa,1981,high_income,42200,71
bhr,Bahrain,middle_east_north_africa,1982,high_income,39000,70.9
bhr,Bahrain,middle_east_north_africa,1983,high_income,38600,70.7
bhr,Bahrain,middle_east_north_africa,1984,high_income,41300,70.5
bhr,Bahrain,middle_east_north_africa,1985,high_income,32300,70.8
bhr,Bahrain,middle_east_north_africa,1986,high_income,29700,70.4
bhr,Bahrain,middle_east_north_africa,1987,high_income,28500,70
bhr,Bahrain,middle_east_north_africa,1988,high_income,31500,69.8
bhr,Bahrain,middle_east_north_africa,1989,high_income,32700,69.8
bhr,Bahrain,middle_east_north_africa,1990,high_income,35600,69.8
bhr,Bahrain,middle_east_north_africa,1991,high_income,38500,69.6
bhr,Bahrain,middle_east_north_africa,1992,high_income,40000,69.6
bhr,Bahrain,middle_east_north_africa,1993,high_income,44100,69.9
bhr,Bahrain,middle_east_north_africa,1994,high_income,42900,70.2
bhr,Bahrain,middle_east_north_africa,1995,high_income,43500,70.3
bhr,Bahrain,middle_east_north_africa,1996,high_income,44100,70.8
bhr,Bahrain,middle_east_north_africa,1997,high_income,44200,71.2
bhr,Bahrain,middle_east_north_africa,1998,high_income,44900,71.5
bhr,Bahrain,middle_east_north_africa,1999,high_income,45200,71.8
bhr,Bahrain,middle_east_north_africa,2000,high_income,45500,71.7
bhr,Bahrain,middle_east_north_africa,2001,high_income,44500,72.3
bhr,Bahrain,middle_east_north_africa,2002,high_income,43700,72.6
bhr,Bahrain,middle_east_north_africa,2003,high_income,43800,72.9
bhr,Bahrain,middle_east_north_africa,2004,high_income,43900,73.1
bhr,Bahrain,middle_east_north_africa,2005,high_income,43800,73.6
bhr,Bahrain,middle_east_north_africa,2006,high_income,43200,73.8
bhr,Bahrain,middle_east_north_africa,2007,high_income,43300,74.6
bhr,Bahrain,middle_east_north_africa,2008,high_income,42800,75.2
bhr,Bahrain,middle_east_north_africa,2009,high_income,41300,75.7
bhr,Bahrain,middle_east_north_africa,2010,high_income,41100,76
bhr,Bahrain,middle_east_north_africa,2011,high_income,40700,76.2
bhr,Bahrain,middle_east_north_africa,2012,high_income,41500,76.3
bhr,Bahrain,middle_east_north_africa,2013,high_income,43200,76.6
bhr,Bahrain,middle_east_north_africa,2014,high_income,44400,76.7
bhr,Bahrain,middle_east_north_africa,2015,high_income,44500,76.8
bhr,Bahrain,middle_east_north_africa,2016,high_income,44600,76.9
bhr,Bahrain,middle_east_north_africa,2017,high_income,44500,77
bhr,Bahrain,middle_east_north_africa,2018,high_income,44300,77.2
bhs,Bahamas,america,1950,high_income,10300,58.4
bhs,Bahamas,america,1951,high_income,10700,58.6
